Data
0.388469;0.568943;4974.254331;1.000000;80.332619
0.388497;0.569628;4974.287234;1.000000;80.042595
0.388672;0.570660;4974.320154;0.988188;80.070160
0.388691;0.571454;4974.353056;1.000000;80.840454
0.388879;0.572122;4974.385972;0.987121;80.088821
0.389357;0.572761;4974.418881;0.883032;79.988731
0.389841;0.573575;4974.451776;1.000000;80.251266
0.389975;0.574057;4974.484680;1.000000;81.131493
0.390487;0.574441;4974.517577;1.000000;81.005592
0.391293;0.574469;4974.550481;0.898272;80.486336
0.391022;0.575784;4974.583393;0.970796;80.188507
0.391257;0.576132;4974.616301;1.000000;81.039650
0.392147;0.576417;4974.649197;0.843243;81.510521
0.391806;0.577130;4974.682107;0.885750;81.650917
0.391958;0.577344;4974.714994;0.985148;81.697227
0.392151;0.577412;4974.747898;0.901228;82.240303
0.392330;0.577724;4974.780804;0.917908;82.378593
0.392549;0.577977;4974.813702;0.916875;82.628311
0.392109;0.578298;4974.846604;0.827290;82.724113
0.393010;0.578395;4974.879497;0.830078;82.869217
0.393791;0.579033;4974.912397;0.603965;82.247337
0.393864;0.579753;4974.945313;0.756407;82.529411
0.393959;0.580642;4974.978198;0.927557;82.334404
0.394207;0.580436;4975.011104;0.900880;82.900475
0.394797;0.581742;4975.044011;0.819428;82.079994
0.395942;0.580299;4975.076915;0.729278;83.636894
0.394558;0.581904;4975.109830;1.000000;82.815216
0.394358;0.582715;4975.142737;0.835392;83.389008
0.393722;0.582779;4975.175644;0.938598;82.757713
0.394128;0.582579;4975.208540;0.939668;83.015305
0.393423;0.583053;4975.241442;1.000000;82.856682
0.393765;0.583029;4975.274347;0.957555;82.597176
0.393408;0.583473;4975.307262;0.814464;81.610817
0.393917;0.583701;4975.340180;0.801386;81.216599
0.393832;0.584327;4975.373084;0.914509;81.904510
0.393879;0.585224;4975.405995;0.856963;81.765831
0.394387;0.585005;4975.438895;0.974988;81.026154
0.414235;0.540300;4975.471809;0.651096;80.665092
0.417932;0.525406;4975.504713;0.990000;78.910065
0.418778;0.526437;4975.537614;0.897372;78.756706
0.419687;0.526663;4975.570523;0.897931;78.225677
0.420212;0.526968;4975.603415;1.000000;77.257050
0.420680;0.527181;4975.636309;0.988317;76.851547
0.421447;0.527001;4975.669212;0.976210;76.378059
0.421302;0.527718;4975.702111;0.887295;77.250153
0.421312;0.527424;4975.735017;0.903153;76.673851
0.421314;0.528118;4975.767931;0.997798;76.293304
0.421763;0.528308;4975.800837;0.936454;76.750664
0.421561;0.528510;4975.833730;1.000000;76.399734
0.000000;0.000000;4975.866643;0.000000;0.000000
0.361299;0.458037;4975.899553;0.783002;76.409447
0.363079;0.459884;4975.932452;0.943986;76.090973
0.364058;0.459483;4975.965358;0.940039;76.586403
0.364384;0.458520;4975.998247;0.981249;76.907440
0.365420;0.459887;4976.031164;1.000000;77.089012
0.365602;0.460573;4976.064060;0.804416;77.454987
0.366309;0.460592;4976.096962;0.836868;77.409599
0.366376;0.461192;4976.129853;0.967051;77.524361
0.366474;0.460055;4976.162756;0.886544;76.819511
0.366925;0.461236;4976.195661;0.781967;76.544975
0.375716;0.433716;4976.228565;0.510959;78.924324
0.389378;0.393171;4976.261469;0.958745;78.446693
0.390229;0.395217;4976.294367;1.000000;77.895683
0.390370;0.396207;4976.327267;1.000000;77.983025
0.391263;0.398620;4976.360163;1.000000;78.777084
0.391328;0.400885;4976.393055;1.000000;78.944519
0.391394;0.403279;4976.425963;1.000000;79.175285
0.392079;0.405042;4976.458866;1.000000;79.173042
0.407729;0.364357;4976.491766;0.683461;81.644341
0.411713;0.355119;4976.524659;0.812070;79.652641
0.412276;0.358017;4976.557569;1.000000;80.537422
0.412851;0.359263;4976.590471;1.000000;80.495148
0.413600;0.360981;4976.623387;1.000000;81.036232
0.413637;0.363274;4976.656287;1.000000;81.719940
0.413418;0.364817;4976.689194;1.000000;81.913620
0.460305;0.367692;4976.722107;0.531165;81.139267
0.529963;0.369060;4976.755002;0.693344;85.561966
0.578010;0.358169;4976.787902;0.786387;85.355110
0.589439;0.356820;4976.820823;0.928434;83.584915
0.580700;0.364175;4976.853731;0.990000;82.291405
0.556363;0.379999;4976.919556;0.990000;82.456291
0.556947;0.379804;4976.952478;0.981947;86.169052
0.626934;0.362112;4976.985381;0.705177;85.068359
0.000000;0.000000;4977.018296;0.000000;0.000000
0.680944;0.338039;4977.051203;0.958164;85.118752
0.667550;0.343830;4977.084121;0.882622;85.056389
0.000000;0.000000;4977.117029;0.000000;86.224541
0.640925;0.353669;4977.149926;0.875626;85.443069
0.628496;0.358106;4977.182826;0.857523;84.242844
0.616706;0.359834;4977.215723;0.883978;84.407753
0.606238;0.363398;4977.248621;0.990000;84.806046
0.595850;0.366977;4977.281522;0.977389;85.145775
0.585530;0.369132;4977.314423;0.811066;84.776505
0.581421;0.369099;4977.347336;1.000000;84.903824
0.583795;0.335538;4977.380248;0.743619;84.610687
0.580816;0.333350;4977.413148;1.000000;84.637817
0.577926;0.335204;4977.446070;1.000000;84.750763
0.575166;0.338078;4977.478979;1.000000;83.362488
0.572070;0.340723;4977.511866;1.000000;82.582336
0.000000;0.000000;4977.544770;0.000000;0.000000
0.561063;0.337670;4977.577670;0.875229;82.252739
0.559655;0.342394;4977.676392;0.982054;82.239700
0.558105;0.345632;4977.709316;1.000000;82.098503
0.556586;0.349025;4977.742227;1.000000;82.323494
0.555666;0.350888;4977.775132;1.000000;81.989716
0.555328;0.352452;4977.808039;1.000000;82.148529
0.554898;0.353957;4977.840947;1.000000;82.056664
0.554865;0.354013;4977.873866;1.000000;81.626099
0.554660;0.354401;4977.906766;1.000000;81.701050
0.554959;0.354533;4977.939674;1.000000;81.211655
0.554665;0.354301;4977.972580;1.000000;81.130188
0.555316;0.354293;4978.005488;1.000000;81.233368
0.555219;0.354725;4978.038390;1.000000;80.124847
0.555331;0.354381;4978.071295;1.000000;80.305374
0.556592;0.355153;4978.104191;1.000000;79.065063
0.557354;0.355392;4978.137099;1.000000;78.767639
0.558548;0.355728;4978.170015;1.000000;79.143402
0.560074;0.354553;4978.202926;1.000000;78.147583
0.561636;0.354382;4978.235830;1.000000;78.398186
0.564288;0.353539;4978.268742;1.000000;78.305435
0.566551;0.352311;4978.301652;1.000000;77.654335
0.569001;0.350869;4978.334551;1.000000;77.386574
0.570852;0.349707;4978.367447;1.000000;77.137321
0.572519;0.348469;4978.400363;1.000000;77.397499
0.573616;0.347392;4978.433271;1.000000;76.315453
0.574713;0.347298;4978.466183;1.000000;76.172791
0.575807;0.347778;4978.499082;1.000000;75.584404
0.577151;0.346573;4978.531983;1.000000;75.670860
0.577847;0.345583;4978.564885;1.000000;75.861526
0.578448;0.344708;4978.597801;1.000000;75.711372
0.579594;0.344472;4978.630727;1.000000;75.359650
0.580536;0.344073;4978.663635;1.000000;75.897835
0.571450;0.347727;4978.696533;0.730732;71.218643
0.000000;0.000000;4978.729445;0.000000;0.000000
0.400326;0.397933;4978.762343;0.551558;74.152840
0.345688;0.417189;4978.795242;0.815533;75.262947
0.319222;0.416618;4978.828148;0.990000;75.959099
0.327090;0.413083;4978.861062;0.990000;76.398827
0.334550;0.411963;4978.893956;0.990000;76.718231
0.342279;0.410442;4978.926878;0.990000;75.339935
0.349788;0.411540;4978.959775;0.990000;76.159073
0.360237;0.408005;4978.992682;0.644441;74.216652
0.368112;0.411979;4979.025571;0.767798;76.240936
0.000000;0.000000;4979.058477;0.000000;0.000000
0.273868;0.359258;4979.091388;0.699495;61.077705
0.256244;0.371287;4979.124295;0.879763;76.367943
0.270799;0.370127;4979.157203;0.990000;76.377571
0.283719;0.370285;4979.190125;0.772136;74.727287
0.295797;0.372804;4979.223035;0.990000;76.695847
0.306106;0.373100;4979.255950;0.716084;77.939323
0.316898;0.372740;4979.288853;0.990000;77.263206
0.324807;0.374168;4979.321750;0.850447;78.544746
0.328399;0.373493;4979.354661;1.000000;80.730385
0.000000;0.000000;4979.387554;0.000000;0.000000
0.281970;0.380628;4979.420459;0.990000;79.291954
0.286266;0.379458;4979.453363;1.000000;80.296005
0.289419;0.378357;4979.486267;1.000000;80.225014
0.291432;0.377951;4979.519149;1.000000;80.642334
0.327412;0.358905;4979.552052;0.515598;71.239716
0.425536;0.352894;4979.584940;0.523119;68.400589
0.488834;0.381299;4979.617845;0.720272;82.223389
0.502714;0.379037;4979.650747;0.990000;80.749245
0.499120;0.378611;4979.683668;1.000000;80.253288
0.495654;0.379224;4979.716584;0.993998;80.324127
0.492927;0.381049;4979.749487;1.000000;80.145584
0.491302;0.382001;4979.782374;1.000000;81.156929
0.490744;0.383820;4979.815290;1.000000;81.560104
0.493023;0.385504;4979.848210;1.000000;81.954254
0.492075;0.379611;4979.881105;0.470640;83.168724
0.000000;0.000000;4979.914012;0.000000;0.000000
0.000000;0.000000;4979.946911;0.000000;0.000000
0.468282;0.176353;4979.979834;0.406086;91.257782
0.000000;0.000000;4980.012741;0.000000;0.000000
0.465236;0.162069;4980.045665;0.826410;83.844543
0.465598;0.161032;4980.078569;0.958514;82.595398
0.465724;0.161234;4980.111486;1.000000;82.951019
0.465570;0.162726;4980.144395;1.000000;83.303215
0.000000;0.000000;4980.177304;0.000000;0.000000
0.675111;0.279510;4980.276023;0.990000;85.801888
0.673545;0.281821;4980.308920;0.902235;84.959274
0.662304;0.291185;4980.341810;0.943978;83.265251
0.647831;0.301507;4980.374716;0.866357;82.400238
0.000000;0.000000;4980.473443;0.000000;0.000000
0.590522;0.324143;4980.506348;0.793687;83.142403
0.578281;0.278012;4980.539244;0.646873;89.856506
0.561857;0.242948;4980.572149;0.768594;84.276375
0.562839;0.243879;4980.605049;0.897815;84.553505
0.565086;0.244857;4980.637955;0.850843;82.488937
0.568314;0.245807;4980.670856;0.837320;84.004036
0.571597;0.245690;4980.703755;0.841200;84.656013
0.573693;0.245819;4980.736652;0.989941;83.214394
0.000000;0.000000;4980.769565;0.000000;0.000000
0.447696;0.194384;4980.802455;0.953942;84.647423
0.454094;0.195230;4980.835348;0.922887;85.178535
0.459798;0.198810;4980.868253;0.679751;84.013275
0.464663;0.199257;4980.901156;1.000000;83.723885
0.392972;0.201132;4980.934053;0.514089;91.168938
0.388465;0.203366;4981.032739;0.829115;86.172981
0.395698;0.198266;4981.065628;0.677116;80.049568
0.398548;0.202995;4981.098537;1.000000;83.074493
0.404220;0.203817;4981.131440;0.722090;82.913368
0.407050;0.205163;4981.164354;1.000000;83.683441
0.410592;0.207545;4981.197280;1.000000;83.806267
0.414963;0.207972;4981.230184;0.985539;82.944931
0.000000;0.000000;4981.263091;0.000000;0.000000
0.000000;0.000000;4981.295999;0.000000;0.000000
0.319352;0.369107;4981.328900;0.500765;71.637611
0.317504;0.425015;4981.361810;0.718007;85.054993
0.320342;0.426914;4981.394707;1.000000;85.242424
0.000000;0.000000;4981.427615;0.000000;0.000000
0.336830;0.419869;4981.460515;0.919595;84.046234
0.343759;0.417289;4981.493402;0.906038;83.614784
0.351741;0.418681;4981.526311;0.886173;87.619011
0.310431;0.474001;4981.559213;0.588435;86.906029
0.316585;0.485782;4981.592118;0.739718;87.426514
0.324657;0.479486;4981.625018;0.674864;87.173271
0.331321;0.477973;4981.657928;0.623731;86.936394
0.336074;0.473979;4981.690836;0.744846;86.169502
0.000000;0.000000;4981.723746;0.000000;0.000000
0.000000;0.000000;4981.756645;0.000000;86.512070
0.347379;0.471869;4981.789565;0.739862;86.955948
0.350176;0.471844;4981.822461;0.672924;87.951797
0.355368;0.470811;4981.855371;0.743162;86.896423
0.371435;0.426672;4981.888280;0.532164;89.120117
0.381846;0.356323;4981.921181;0.987130;88.716942
0.387609;0.353626;4981.954092;0.875383;86.755836
0.390320;0.353030;4981.986990;1.000000;87.060570
0.392658;0.351067;4982.019900;1.000000;87.487274
0.395330;0.349002;4982.052801;1.000000;87.675797
0.396837;0.347070;4982.085700;0.984819;87.798416
0.397899;0.345164;4982.118599;1.000000;87.972832
0.399453;0.342870;4982.151480;1.000000;88.226311
0.400189;0.341528;4982.184381;0.912315;88.524170
0.400990;0.340353;4982.217286;1.000000;88.780296
0.401933;0.339920;4982.250174;0.994231;88.781487
0.402773;0.338437;4982.283070;1.000000;89.108192
0.403540;0.336824;4982.315962;0.998393;89.259636
0.404526;0.337524;4982.348863;1.000000;90.122757
0.404758;0.337644;4982.381760;1.000000;90.182083
0.405409;0.337757;4982.414660;0.916330;89.812538
0.406119;0.337778;4982.447562;0.963358;89.747955
0.406771;0.337495;4982.480469;0.824330;90.194160
0.406522;0.338062;4982.513373;0.996631;90.563454
0.407141;0.337513;4982.546264;1.000000;90.909302
0.407859;0.336719;4982.579163;1.000000;91.223892
0.409588;0.335849;4982.612076;0.874043;91.243004
0.409072;0.336239;4982.644966;0.967749;91.116440
0.408951;0.336838;4982.677867;0.960284;91.537712
0.000000;0.000000;4982.710774;0.000000;0.000000
0.346072;0.306222;4982.743664;0.694140;95.420128
0.346829;0.305113;4982.776577;1.000000;93.909210
0.348180;0.304951;4982.809500;1.000000;94.104713
0.349455;0.305172;4982.842404;0.974771;94.379852
0.351403;0.306020;4982.875312;1.000000;94.066261
0.352740;0.305604;4982.908193;0.805571;94.244736
0.355110;0.307515;4982.941106;0.919452;94.612579
0.357342;0.308887;4982.974012;1.000000;94.917633
0.359000;0.309491;4983.006911;1.000000;94.043884
0.359314;0.310502;4983.039817;0.964877;96.451859
0.359726;0.310496;4983.072729;1.000000;95.963409
0.360010;0.310258;4983.105638;0.873049;95.454140
0.360441;0.311712;4983.138523;1.000000;95.898956
0.000000;0.000000;4983.171445;0.000000;0.000000
0.000000;0.000000;4983.204352;0.000000;0.000000
0.000000;0.000000;4983.303056;0.000000;98.658936
0.366717;0.278595;4983.335977;0.906829;98.619606
0.367456;0.275481;4983.368888;0.974357;98.424179
0.367812;0.272849;4983.401793;0.874556;98.309990
0.367726;0.270531;4983.434704;0.901243;96.704361
0.368907;0.270754;4983.467603;0.971322;99.426826
0.369603;0.271126;4983.500504;0.932840;99.830147
0.369683;0.271714;4983.533398;0.859366;99.897392
0.370511;0.270558;4983.566297;0.864657;100.149391
0.369396;0.270788;4983.599207;0.847921;99.090591
0.370016;0.272862;4983.632106;1.000000;100.997787
0.000000;0.000000;4983.665016;0.000000;0.000000
0.000000;0.000000;4983.697916;0.000000;0.000000
0.000000;0.000000;4983.730819;0.000000;0.000000
0.000000;0.000000;4983.763725;0.000000;0.000000
0.434875;0.515282;4983.796624;0.479746;103.090706
0.427435;0.527070;4983.829528;0.897696;99.929070
0.427177;0.526825;4983.862443;0.949694;100.253540
0.428555;0.524935;4983.895346;1.000000;99.983414
0.429344;0.523653;4983.928255;1.000000;100.751312
0.429808;0.522380;4983.961145;1.000000;100.286224
0.430167;0.520113;4983.994048;0.954361;100.407654
0.430145;0.518497;4984.026945;0.908676;99.710495
0.430826;0.514891;4984.059842;0.981267;100.299133
0.430920;0.512789;4984.092753;0.947522;100.184288
0.429963;0.510142;4984.125655;0.920180;100.606323
0.429622;0.508245;4984.158572;0.903125;100.338737
0.428926;0.507690;4984.191493;0.806602;99.529007
0.446691;0.539708;4984.224400;0.990000;100.892517
0.446438;0.541310;4984.257299;1.000000;100.623146
0.446176;0.541868;4984.290204;0.841088;100.229286
0.446571;0.542791;4984.323105;0.878384;100.059448
0.447084;0.543961;4984.356009;0.924906;99.936485
0.447543;0.544617;4984.388908;0.950204;100.185104
0.447552;0.544826;4984.421802;0.903197;100.391312
0.447941;0.543954;4984.454716;1.000000;99.954559
0.448494;0.543308;4984.487630;0.946118;99.897812
0.000000;0.000000;4984.520540;0.000000;0.000000
0.367760;0.553180;4984.553454;0.743615;104.872765
0.364087;0.552595;4984.586367;0.848560;102.675819
0.364286;0.552292;4984.619270;0.772247;102.062317
0.365156;0.551965;4984.652156;0.808816;102.131836
0.366033;0.552370;4984.685059;0.789766;102.321289
0.365860;0.552058;4984.717954;0.773260;101.922951
0.366771;0.551969;4984.750853;0.764901;102.247131
0.366369;0.551928;4984.783754;0.767106;102.220703
0.000000;0.000000;4984.816658;0.000000;0.000000
0.000000;0.000000;4984.849562;0.000000;0.000000
0.442997;0.549970;4984.882467;0.535585;113.341721
0.440446;0.552317;4984.915361;0.555230;109.387054
0.438457;0.553623;4984.948265;0.508631;105.457687
0.436466;0.554939;4984.981173;0.665891;103.669624
0.435118;0.554909;4985.014082;0.797038;101.907326
0.434494;0.554944;4985.046993;0.785134;101.237083
0.434608;0.554585;4985.079886;0.917005;101.090599
0.434531;0.555007;4985.112794;0.876656;100.963295
0.434552;0.554043;4985.145704;0.674074;101.233322
0.434194;0.554205;4985.178608;0.677549;101.018089
0.435795;0.587525;4985.211507;0.470235;88.789833
0.473659;0.566310;4985.244397;0.783026;102.063622
0.473584;0.565281;4985.277301;0.781967;102.304955
0.474718;0.565552;4985.310203;0.667300;102.675659
0.474997;0.564930;4985.343097;0.853481;102.409569
0.475274;0.565360;4985.376000;0.802801;102.703278
0.475262;0.564705;4985.408891;0.890973;102.671768
0.475233;0.564765;4985.441801;0.817680;102.567604
0.475289;0.564513;4985.474713;0.868520;101.835640
0.475355;0.564297;4985.507616;0.853431;102.186577
0.475705;0.564726;4985.540525;0.825415;102.306381
0.475873;0.564434;4985.573420;0.924771;102.492279
0.476499;0.564238;4985.606318;0.838104;102.749954
0.492261;0.580739;4985.705052;0.703923;102.976501
0.492993;0.580638;4985.737949;0.767187;102.995155
0.492980;0.580085;4985.770859;0.703280;103.129707
0.493365;0.579942;4985.803759;0.778704;103.010910
0.493651;0.579452;4985.836655;0.699736;102.421425
0.493197;0.579305;4985.869559;0.821225;103.473869
0.493895;0.579120;4985.902449;0.621135;102.701317
0.493588;0.579152;4985.935357;0.740696;102.775551
0.493721;0.578859;4985.968265;0.707116;103.122505
0.493517;0.579304;4986.001170;0.959428;103.808937
0.493483;0.578995;4986.034082;0.666086;102.790443
0.493437;0.578575;4986.066994;0.698033;103.286461
0.493925;0.578792;4986.099883;0.775556;102.562874
0.493967;0.578226;4986.132775;0.805558;103.118759
0.494323;0.578688;4986.165680;0.767808;103.202583
0.493964;0.578262;4986.198570;0.622268;102.474167
0.493611;0.578631;4986.231477;0.647654;103.539429
0.493291;0.578405;4986.264385;0.629314;102.975136
0.493011;0.578305;4986.297285;0.517412;102.560555
0.492641;0.577503;4986.330185;0.779195;103.273422
0.492743;0.577179;4986.363084;0.685122;102.988495
0.492695;0.576123;4986.395991;0.788467;101.764832
0.493270;0.576141;4986.428903;0.805394;102.215141
0.504323;0.580217;4986.461814;0.848299;102.113380
0.504380;0.579075;4986.494716;0.692981;102.452797
0.504920;0.579897;4986.527613;0.829128;101.984482
0.505164;0.579551;4986.560518;0.715977;101.680855
0.505163;0.579583;4986.593431;0.802926;101.770943
0.505060;0.579724;4986.626320;0.777252;102.310196
0.505399;0.578723;4986.659218;0.795673;102.237259
0.505068;0.578231;4986.692110;0.715392;102.423943
0.505099;0.577784;4986.725016;0.819717;102.226387
0.505452;0.577973;4986.757918;0.841299;102.661774
0.505590;0.578422;4986.790830;0.731254;102.509575
0.505252;0.579136;4986.823734;0.846404;102.736389
0.504752;0.580372;4986.856642;0.710146;102.168518
0.503680;0.581017;4986.889567;0.663352;102.110855
0.000000;0.000000;4986.922473;0.000000;0.000000
0.559283;0.559072;4986.955375;0.463184;80.404121
0.000000;0.000000;4986.988264;0.000000;0.000000
0.000000;0.000000;4987.021173;0.000000;0.000000
0.000000;0.000000;4987.054076;0.000000;0.000000
0.000000;0.000000;4987.086987;0.000000;0.000000
0.000000;0.000000;4987.119900;0.000000;0.000000
0.000000;0.000000;4987.152794;0.000000;0.000000
0.000000;0.000000;4987.185706;0.000000;0.000000
0.552597;0.548684;4987.218611;0.561604;85.315491
0.000000;0.000000;4987.251518;0.000000;0.000000
0.000000;0.000000;4987.284427;0.000000;0.000000
0.425606;0.549462;4987.317323;0.749555;103.165726
0.427643;0.548640;4987.350243;0.877829;102.959846
0.428683;0.548831;4987.383145;0.837973;103.641251
0.430217;0.548520;4987.416056;0.820333;103.628914
0.431508;0.548136;4987.448956;0.864649;104.100586
0.000000;0.000000;4987.481850;0.000000;0.000000
0.396094;0.430799;4987.514746;0.552471;102.425987
0.397905;0.363327;4987.547656;0.566395;107.370255
0.399681;0.314630;4987.580549;0.506316;104.200516
0.404067;0.313279;4987.613451;0.571900;105.593147
0.406969;0.312294;4987.646356;0.726795;104.464676
0.408832;0.310031;4987.679265;0.853635;104.410744
0.409767;0.306498;4987.712175;0.720800;102.286072
0.411086;0.306965;4987.745075;0.940399;103.036789
0.412158;0.308323;4987.777992;0.884500;105.251236
0.412592;0.307526;4987.810900;0.752637;104.526558
0.379070;0.284463;4987.843801;0.690430;105.322128
0.382142;0.282412;4987.876702;0.744913;105.527481
0.383608;0.280655;4987.909613;0.780722;103.983215
0.384244;0.280828;4987.942513;0.802672;104.346268
0.384855;0.280889;4987.975428;0.961617;105.136276
0.384563;0.280413;4988.008321;0.839107;102.539749
0.384824;0.281110;4988.041222;0.875209;104.384735
0.385204;0.281111;4988.074127;0.951200;104.998085
0.384857;0.280113;4988.107046;1.000000;105.220772
0.000000;0.000000;4988.139955;0.000000;0.000000
0.425273;0.380968;4988.172872;0.535284;101.109428
0.432919;0.406445;4988.205774;0.750303;105.586716
0.434184;0.402478;4988.238682;0.967913;103.457367
0.435939;0.401219;4988.271586;0.846586;102.035828
0.436431;0.400800;4988.304500;0.950435;101.881264
0.452504;0.470234;4988.337408;0.464849;103.184776
0.460823;0.518019;4988.370301;0.832639;102.442520
0.464041;0.515343;4988.403198;0.953765;103.098709
0.466134;0.513165;4988.436099;1.000000;103.069023
0.466499;0.512508;4988.468995;0.880039;103.116211
0.467025;0.510962;4988.501899;0.953458;102.865234
0.467525;0.511133;4988.534804;0.852782;102.644920
0.461842;0.557240;4988.567707;0.657869;104.443565
0.461932;0.568177;4988.600600;0.612817;104.889038
0.463274;0.563865;4988.633506;0.705526;105.062027
0.000000;0.000000;4988.666400;0.000000;0.000000
0.000000;0.000000;4988.699319;0.000000;0.000000
0.467574;0.577717;4988.732225;0.562114;103.803864
0.000000;0.000000;4988.765127;0.000000;103.061462
0.457936;0.578629;4988.798035;0.532881;105.358582
0.455892;0.571360;4988.830942;0.507884;104.281204
0.454305;0.568082;4988.863844;0.867547;104.121368
0.452522;0.564406;4988.896740;0.704137;104.417023
0.453336;0.553385;4988.929646;0.456149;110.654564
0.447635;0.554350;4988.962553;0.662355;105.295341
